treebank_id,lam,n_sentences,prob_adv_word,prob_adv_head,max_prob_adv,rank_sep,magnitude_sep,delta_word,delta_head,med_rel_word,med_rel_head
he_htb,0.6,3938,0.8283392585068563,0.8345606907059421,0.8345606907059421,0.01244286439817166,0.10237869448395762,-0.6566785170137125,-0.6691213814118842,0.10814762130551608,0.2105263157894737
he_htb,0.7,3938,0.797739969527679,0.8092940578974098,0.8092940578974098,0.02310817673946175,0.08526455499880689,-0.595479939055358,-0.6185881157948198,0.08140211166785974,0.16666666666666663
he_htb,0.8,3938,0.7685373285931946,0.7828847130523108,0.7828847130523108,0.028694768918232638,0.053213275903073176,-0.537074657186389,-0.5657694261046217,0.04935082666102937,0.10256410256410255
he_htb,0.9,3938,0.7121635347892331,0.7403504316912138,0.7403504316912138,0.0563737938039614,0.02136752136752141,-0.4243270695784662,-0.4807008633824276,0.017094017094017033,0.03846153846153844
hi_hdtb,0.0,3486,0.8235800344234079,0.7531554790590935,0.8235800344234079,-0.14084911072862882,0.09761683064986815,-0.6471600688468159,-0.506310958118187,0.1880974550644175,0.28571428571428564
hi_hdtb,0.1,3486,0.8359150889271372,0.7617613310384395,0.8359150889271372,-0.14830751577739532,0.08698620869673501,-0.6718301778542742,-0.5235226620768789,0.1722730505625243,0.2592592592592593
hi_hdtb,0.2,3486,0.8261617900172117,0.7571715433161216,0.8261617900172117,-0.1379804934021801,0.07671758351013316,-0.6523235800344234,-0.5143430866322433,0.1579762940408873,0.23469387755102047
hi_hdtb,0.3,3486,0.8168387837062536,0.75530694205393,0.8168387837062536,-0.12306368330464712,0.07722747864915247,-0.6336775674125071,-0.51061388410786,0.14152252135084759,0.21875000000000006
hi_hdtb,0.4,3486,0.8090935169248422,0.7478485370051635,0.8090935169248422,-0.1224899598393574,0.0701717637201508,-0.6181870338496844,-0.49569707401032703,0.12337662337662342,0.19354838709677422
hi_hdtb,0.5,3486,0.7994836488812392,0.7366609294320138,0.7994836488812392,-0.12564543889845092,0.06541362467422629,-0.5989672977624785,-0.47332185886402756,0.10125304199244034,0.16666666666666663
hi_hdtb,0.6,3486,0.7819850831899025,0.7259036144578314,0.7819850831899025,-0.11216293746414224,0.053832217671530125,-0.5639701663798049,-0.45180722891566266,0.08127208480565373,0.13510430247718386
hi_hdtb,0.7,3486,0.7607573149741824,0.7145725760183591,0.7607573149741824,-0.09236947791164651,0.03326712554461249,-0.5215146299483648,-0.4291451520367183,0.05764196536447849,0.09090909090909098
hi_hdtb,0.8,3486,0.7257601835915088,0.6913367756741251,0.7257601835915088,-0.06884681583476765,0.02241509953436114,-0.4515203671830178,-0.38267355134825015,0.03163895451969296,0.0540540540540541
hi_hdtb,0.9,3486,0.6607860011474469,0.6438611589213998,0.6607860011474469,-0.033849684452094075,-0.007741948373691325,-0.32157200229489386,-0.2877223178427998,0.007741948373691325,0.0
id_gsd,0.0,3915,0.9177522349936144,0.8810983397190294,0.9177522349936144,-0.0733077905491698,0.1595334490071332,-0.8355044699872286,-0.7621966794380588,0.24522845575477156,0.40476190476190477
